email_subject,sendout_date,email_scope,description,total_email_sent,total_email_delivered,total_email_clicks,total_email_open,total_email_bounces,total_revenue,total_sessions,total_web_bounces,total_transactions,total_visitors,total_session_duration,total_pageviews,global_opt_in,gender,flag_unsubscribe,journeys_ids,users_ids
 ,2020-09-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,10014
 ,2020-10-29,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,85,6898
 ,2020-11-13,Campaign, ,1,1,0,5,0, , , , , , , ,TRUE,m,FALSE,14,3996
 ,2020-05-14,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,59,9693
 ,2020-11-09,Campaign, ,1,1,0,4,0, , , , , , , ,TRUE,m,FALSE,58,1915
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,31,4069
 ,2020-04-30,Campaign, ,1,1,1,1,0, , , , , , , ,TRUE,m,FALSE,36,5963
 ,2020-04-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,47,10015
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,10016
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,10017
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,5913
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,7805
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,28,716
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,9,3665
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,5054
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,10018
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,10019
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,10020
 ,2020-08-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,12,10021
 ,2020-01-13,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,m,FALSE,14,7578
 ,2020-09-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,17,7094
 ,2020-05-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,10022
 ,2020-06-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,16,10023
 ,2020-02-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,54,8884
 ,2020-09-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,3802
 ,2019-12-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,4,2364
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,26,5625
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,10024
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,21,7615
 ,2020-08-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,61,10025
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,6,5725
 ,2020-07-31,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,7,6042
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,26,9160
 ,2020-07-31,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,m,FALSE,7,10026
 ,2020-05-22,Campaign, ,1,1,0,4,0, , , , , , , ,TRUE,f,FALSE,46,7340
 ,2020-08-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,12,1032
 ,2020-04-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,5,6018
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,10027
 ,2020-08-13,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,2,10028
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,24,5740
 ,2020-01-15,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,10029
 ,2020-09-25,Campaign, ,1,1,3,7,0, , , , , , , ,TRUE,u,FALSE,55,10030
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,28,652
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,6715
 ,2019-12-26,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,4,3458
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,3,3479
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,10031
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,10032
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,6376
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,10033
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,10,164
 ,2020-11-05,Campaign, ,1,1,0,5,0, , , , , , , ,TRUE,f,FALSE,9,1980
 ,2020-07-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,53,8682
 ,2020-04-11,Campaign, ,1,0,0,0,1, , , , , , , ,TRUE,m,FALSE,53,10034
 ,2020-07-31,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,f,FALSE,7,10035
 ,2020-10-08,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,6,5840
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,10036
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,10037
 ,2020-04-01,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,5,562
 ,2020-05-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,10,10038
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,21,10039
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,22,10040
 ,2020-09-20,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,15,10041
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,19,8890
 ,2020-05-07,Campaign, ,1,1,0,6,0, , , , , , , ,TRUE,m,FALSE,35,9158
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,22,10042
 ,2020-11-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,10043
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,19,5138
 ,2020-05-21,Campaign, ,1,1,2,1,0, , , , , , , ,TRUE,u,FALSE,29,5455
 ,2020-04-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,5,6042
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,8,10044
 ,2020-09-14,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,8,10045
 ,2020-05-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,46,6059
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,11,10046
 ,2019-12-17,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,4,3306
 ,2019-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,1028
 ,2020-04-09,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,34,6994
 ,2020-10-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,10047
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,10048
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,38,10049
 ,2020-02-04,Campaign, ,1,1, , , , , , , , , , ,FALSE,f,FALSE,54,10050
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,10051
 ,2020-09-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,10052
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,21,10053
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,10054
 ,2020-08-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,15,3413
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,6,7247
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,668
 ,2020-06-04,Campaign, ,1,1,2,3,0, , , , , , , ,TRUE,f,FALSE,28,1509
 ,2020-09-25,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,3,5815
 ,2020-09-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,38,3680
 ,2020-10-08,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,6,8272
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,1,10055
 ,2020-04-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,47,4404
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,8,10056
 ,2020-08-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,12,3000
 ,2020-10-08,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,6,9916
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,19,390
 ,2019-12-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,4,23
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,6432
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,9,10057
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,6,7907
 ,2020-07-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,49,5862
 ,2020-05-18,Campaign, ,1,1, , , , , , , , , , ,FALSE,u,FALSE,53,10058
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,10059
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,44,10060
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,10061
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,20,10062
 ,2019-12-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,4,7682
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,45,5767
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,20,10063
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,10064
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,57,10065
 ,2020-11-15,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,76,10066
 ,2020-04-30,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,36,3216
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,17,10067
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,44,10068
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,18,10069
 ,2020-04-30,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,36,10070
 ,2020-11-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,40,2047
 ,2020-10-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,10071
 ,2020-09-10,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,43,5413
 ,2020-06-12,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,27,175
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,6,4882
 ,2020-07-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,49,7162
 ,2020-11-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,44,10072
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,1112
 ,2020-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,53,10073
 ,2020-10-08,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,6,10074
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,10075
 ,2020-05-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,35,10076
 ,2020-10-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,11,10077
 ,2020-05-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,10,10078
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,10079
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,10080
 ,2020-04-23,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,42,7417
 ,2020-07-09,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,29,6818
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,51,4129
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,26,4867
 ,2020-08-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,2,10081
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,1891
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,9,3152
 ,2020-06-20,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,16,10082
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,37,10083
 ,2020-03-24,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,20,9466
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,18,10084
 ,2020-09-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,53,10085
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,26,8453
 ,2020-08-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,12,8653
 ,2019-12-26,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,4,10086
 ,2020-06-18,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,27,10087
 ,2020-10-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,40,10088
 ,2020-11-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,33,10089
 ,2020-04-29,Campaign, ,1,1, , , , , , , , , , ,FALSE,m,FALSE,39,2357
 ,2020-11-19,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,64,5868
 ,2020-05-15,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,53,5356
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,40,3599
 ,2020-11-12,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,14,3396
 ,2020-05-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,35,7913
 ,2020-08-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,27,10090
 ,2020-04-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,83,5935
 ,2020-02-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,27,10091
 ,2020-11-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,57,10092
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,26,5493
 ,2020-10-22,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,51,7473
 ,2020-10-30,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,37,10093
 ,2020-10-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,21,10094
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,10095
 ,2020-06-11,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,29,10096
 ,2020-11-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,58,4542
 ,2019-12-17,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,4,4959
 ,2020-06-11,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,27,1851
 ,2020-02-04,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,54,10097
 ,2020-05-28,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,32,9013
 ,2020-05-28,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,32,10098
 ,2020-11-05,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,9,10099
 ,2020-11-05,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,9,10100
 ,2019-12-26,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,4,2452
 ,2020-10-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,10101
 ,2020-09-11,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,33,10102
 ,2020-07-20,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,u,FALSE,14,10103
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,7,6976
 ,2020-09-15,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,17,10104
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,9,850
 ,2020-08-13,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,u,FALSE,2,7997
 ,2020-05-01,Campaign, ,1,0,0,0,1, , , , , , , ,TRUE,u,FALSE,10,10105
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,25,10106
 ,2020-10-24,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,14,10107
 ,2020-07-28,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,69,8760
 ,2020-05-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,10,10108
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,24,10109
 ,2020-08-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,12,5990
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,10110
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,10111
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,7,4810
 ,2020-11-05,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,9,2717
 ,2019-10-16,Campaign, ,1,1,6,2,0, , , , , , , , ,u,FALSE,50,7888
 ,2020-10-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,6,8262
 ,2020-11-27,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,24,8241
 ,2020-06-04,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,28,10112
 ,2020-09-14,Campaign, ,1,1,0,1,0, , , , , , , , ,u,FALSE,8,10113
 ,2020-04-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,5,10114
 ,2020-11-02,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,27,10115
 ,2020-09-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,17,1451
 ,2020-10-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,38,10116
 ,2020-08-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,15,2907
 ,2020-01-14,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,14,2117
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,4022
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , , ,u,FALSE,9,4466
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,1,1982
 ,2020-11-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,40,10117
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,10118
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,8,10119
 ,2020-04-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,5,7634
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,28,120
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,28,4825
 ,2020-11-05,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,u,FALSE,9,8568
 ,2020-09-25,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,3,10120
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,38,10121
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,28,4390
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,7398
 ,2020-05-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,10,3443
 ,2020-08-08,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,26,7541
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,6,45
 ,2020-05-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,10,10122
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,10123
 ,2020-09-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,3,98
 ,2020-05-03,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,10,53
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,9,4672
 ,2020-08-22,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,12,8030
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,9,10124
 ,2020-06-04,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,28,8553
 ,2020-05-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,35,6420
 ,2020-05-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,46,3107
 ,2020-11-05,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,9,4669
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,10125
 ,2020-01-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,27,1503
 ,2020-08-07,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,26,259
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,1530
 ,2020-04-16,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,47,259
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,1,2165
 ,2020-06-04,Campaign, ,1,1,1,3,0, , , , , , , ,TRUE,f,FALSE,28,6037
 ,2020-04-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,5,10126
 ,2020-10-01,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,f,FALSE,40,5569
 ,2019-12-17,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,4,3677
 ,2020-11-05,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,9,10127
 ,2020-07-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,49,7503
 ,2020-11-21,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,8383
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,51,10128
 ,2020-03-24,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,20,10129
 ,2019-10-25,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,14,10130
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,18,10131
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,18,10132
 ,2020-09-29,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,25,8804
 ,2020-10-22,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,51,5106
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,52,5193
 ,2020-04-09,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,34,7072
 ,2019-12-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,73,4596
 ,2020-10-28,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,27,10133
 ,2020-10-02,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,m,FALSE,14,6970
 ,2020-05-14,Campaign, ,1,1,0,3,0, , , , , , , ,TRUE,m,FALSE,66,7505
 ,2020-10-23,Campaign, ,1,1, , , , , , , , , , ,TRUE,f,FALSE,52,7697
 ,2020-08-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,27,4662
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,10134
 ,2020-04-01,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,u,FALSE,5,4385
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,7,1184
 ,2020-11-20,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,74,10135
 ,2020-09-14,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,8,492
 ,2020-05-01,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,10,6472
 ,2020-04-01,Campaign, ,1,1,1,2,0, ,1, , ,1,20,1,TRUE,f,FALSE,5,10025
 ,2020-11-13,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,1,10136
 ,2020-05-03,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,10,8722
 ,2020-07-31,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,7,10137
 ,2020-09-03,Campaign, ,1,1,1,2,0, , , , , , , ,TRUE,u,FALSE,45,10138
 ,2020-11-05,Campaign, ,1,1, , , , , , , , , , ,TRUE,u,FALSE,9,10139
 ,2020-08-18,Campaign, ,1,1, , , , , , , , , , ,TRUE,m,FALSE,15,2132
 ,2020-09-25,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,f,FALSE,3,10140
 ,2020-09-25,Campaign, ,1,1,0,1,0, , , , , , , ,TRUE,m,FALSE,3,10141
 ,2020-04-01,Campaign, ,1,1,0,2,0, , , , , , , ,TRUE,u,FALSE,5,10142
