"","cust_id","age","gender","create_date","case_record_type","case_source","status","complaint_reason","pending_call","time_to_resolution_min","need_replace","ProdCSAT","ServCSAT"
"10014","2324",23,"m",2020-01-01,"issue","inbound","closed incomplete","AC controller sofware missing","n",55,"FALSE",2,5
"10015","203",35,"m",2020-04-08,"issue","inbound","open","WIFI connectivity breaks","y",36,"FALSE",NA,NA
"10016","1884",38,"u",2020-01-29,"issue","inbound","closed incomplete","Cluttered with popup messages","n",12,"FALSE",2,4
"10017","4587",41,"u",2020-02-01,"issue","inbound","closed","AC stops abruptly","n",60,"FALSE",3,5
"10018","3052",23,"u",2020-03-06,"issue","inbound","closed","WIFI connectivity breaks","n",60,"FALSE",4,3
"10019","2127",45,"f",2020-02-14,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",94,"FALSE",3,4
"10020","2403",38,"u",2020-01-09,"issue","inbound","closed","Freshner holder stuck","n",63,"FALSE",NA,NA
"10021","3884",39,"m",2020-01-27,"issue","inbound","closed","Unable to connect the App to the device","n",80,"FALSE",NA,NA
"10022","3395",32,"u",2020-04-20,"issue","inbound","closed","Temperature control not working","n",78,"FALSE",4,4
"10023","6745",35,"f",2020-03-20,"issue","inbound","open","Unable to operate menu from remote","y",84,"FALSE",3,4
"10024","794",39,"m",2020-04-17,"issue","inbound","closed","Unable to connect the App to the device","n",82,"FALSE",3,4
"10025","1253",27,"m",2020-03-23,"issue","inbound","closed","Motor noise from the system","n",62,"FALSE",3,4
"10026","3119",37,"f",2020-04-02,"issue","inbound","closed","Unable to operate menu from remote","n",64,"FALSE",3,4
"10027","4148",40,"m",2020-01-06,"issue","inbound","closed incomplete","Remote Keys get stuck","n",69,"FALSE",NA,NA
"10028","2800",37,"m",2020-01-26,"issue","inbound","open","Unable to operate menu from remote","y",80,"FALSE",2,4
"10029","3599",36,"u",2020-04-10,"issue","inbound","closed","Unable to connect the App to the device","n",53,"FALSE",3,4
"10030","2304",38,"u",2020-04-11,"issue","inbound","closed incomplete","Cluttered with popup messages","n",25,"FALSE",3,3
"10031","2570",27,"u",2020-02-11,"issue","inbound","closed","Unable to operate menu from remote","n",69,"FALSE",3,4
"10032","4629",35,"m",2020-01-02,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",39,"FALSE",2,3
"10033","837",34,"m",2020-04-13,"issue","inbound","open","Remote Keys get stuck","y",100,"FALSE",2,2
"10034","1325",29,"u",2020-01-30,"issue","inbound","closed","Unable to operate menu from remote","n",68,"FALSE",3,4
"10035","1789",33,"f",2020-01-20,"issue","inbound","closed","Unable to connect the App to the device","n",44,"FALSE",3,3
"10036","966",36,"f",2020-01-16,"issue","inbound","closed","Unable to operate menu from remote","n",81,"FALSE",2,3
"10037","1873",27,"m",2020-01-13,"issue","inbound","closed","Motor noise from the system","n",77,"FALSE",2,4
"10038","1265",41,"f",2020-02-04,"issue","inbound","closed","Unable to operate menu from remote","n",70,"FALSE",4,3
"10039","40",37,"u",2020-02-29,"issue","inbound","closed","Remote Keys get stuck","n",41,"FALSE",2,5
"10040","1730",39,"f",2020-01-15,"issue","inbound","closed","Temperature control not working","n",71,"FALSE",NA,NA
"10041","5824",27,"m",2020-01-29,"issue","inbound","closed","Temperature control not working","n",92,"FALSE",2,4
"10042","1951",35,"f",2020-03-14,"issue","inbound","closed","Temperature control not working","n",68,"FALSE",3,4
"10043","3241",27,"m",2020-02-16,"issue","inbound","closed","AC controller sofware missing","n",78,"FALSE",3,4
"10044","2975",29,"f",2020-04-12,"issue","inbound","closed","Unable to operate menu from remote","n",66,"FALSE",3,3
"10045","3865",36,"m",2020-02-23,"issue","inbound","closed","Unable to connect the App to the device","n",43,"FALSE",5,5
"10046","1052",30,"u",2020-01-03,"issue","inbound","open","Remote Keys get stuck","y",44,"TRUE",5,3
"10047","7240",35,"m",2020-01-25,"issue","inbound","closed","AC stops abruptly","n",64,"FALSE",3,5
"10048","5596",31,"m",2020-04-08,"issue","inbound","closed","Remote Keys get stuck","n",69,"FALSE",NA,NA
"10049","765",34,"u",2020-01-07,"issue","inbound","closed","Unable to operate menu from remote","n",56,"FALSE",1,4
"10050","6960",49,"m",2020-04-13,"issue","inbound","closed","Unable to operate menu from remote","n",11,"FALSE",2,5
"10051","2550",32,"u",2020-04-13,"issue","inbound","open","Temperature control not working","y",65,"FALSE",4,3
"10052","91",29,"f",2020-03-04,"issue","inbound","closed","Cluttered with popup messages","n",77,"FALSE",4,5
"10053","1092",42,"u",2020-03-25,"issue","inbound","open","Motor noise from the system","y",53,"FALSE",NA,NA
"10054","2351",37,"m",2020-04-18,"issue","inbound","closed","Cluttered with popup messages","n",66,"FALSE",1,5
"10055","3951",36,"u",2020-04-17,"issue","inbound","closed","Remote Keys get stuck","n",50,"FALSE",2,4
"10056","6186",36,"m",2020-01-10,"issue","inbound","closed","Motor noise from the system","n",64,"FALSE",NA,NA
"10057","4803",41,"u",2020-03-10,"issue","inbound","closed","Freshner holder stuck","n",60,"FALSE",3,2
"10058","1414",42,"f",2020-03-17,"issue","inbound","closed incomplete","Freshner holder stuck","n",46,"FALSE",2,5
"10059","3582",28,"u",2020-02-05,"issue","inbound","open","Forgot mobile app password","y",63,"TRUE",4,2
"10060","5214",32,"m",2020-04-20,"issue","inbound","closed","Unable to operate menu from remote","n",60,"FALSE",2,3
"10061","3832",34,"u",2020-01-11,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",84,"FALSE",NA,NA
"10062","6588",31,"m",2020-01-27,"issue","inbound","closed","Unable to operate menu from remote","n",24,"FALSE",3,4
"10063","3934",34,"m",2020-01-13,"issue","inbound","closed incomplete","Fan speed varies at on its own","n",53,"TRUE",4,2
"10064","2794",27,"u",2020-03-25,"issue","inbound","closed","App takes a long time to initialize","n",41,"FALSE",NA,NA
"10065","4869",34,"m",2020-04-08,"issue","inbound","open","Freshner holder stuck","y",62,"FALSE",3,3
"10066","2924",34,"u",2020-03-02,"issue","inbound","open","WIFI connectivity breaks","y",24,"FALSE",3,5
"10067","478",28,"m",2020-04-10,"issue","inbound","closed","App takes a long time to initialize","n",85,"FALSE",3,4
"10068","7317",41,"m",2020-04-10,"issue","inbound","closed","WIFI connectivity breaks","n",33,"FALSE",4,3
"10069","3698",44,"u",2020-01-30,"issue","inbound","open","Motor noise from the system","y",45,"FALSE",3,3
"10070","3344",27,"u",2020-04-07,"issue","inbound","open","Unable to operate menu from remote","y",54,"FALSE",3,5
"10071","5280",31,"m",2020-01-20,"issue","inbound","closed","Remote Keys get stuck","n",67,"FALSE",NA,NA
"10072","1674",32,"u",2020-02-01,"issue","inbound","closed incomplete","Remote Keys get stuck","n",32,"FALSE",2,4
"10073","6911",31,"u",2020-03-21,"issue","inbound","closed","Unable to connect the App to the device","n",41,"FALSE",2,4
"10074","4321",32,"m",2020-03-23,"issue","inbound","open","WIFI connectivity breaks","y",46,"FALSE",NA,NA
"10075","1234",35,"m",2020-01-26,"issue","inbound","closed incomplete","Motor noise from the system","n",43,"FALSE",NA,NA
"10076","1139",30,"m",2020-03-12,"issue","inbound","closed","Unable to connect the App to the device","n",54,"FALSE",NA,NA
"10077","4444",41,"f",2020-03-10,"issue","inbound","open","Remote Keys get stuck","y",48,"FALSE",4,5
"10078","3910",30,"u",2020-01-15,"issue","inbound","closed incomplete","Cluttered with popup messages","n",62,"FALSE",3,4
"10079","6517",35,"f",2020-03-24,"issue","inbound","closed","Fan speed varies at on its own","n",83,"FALSE",4,4
"10080","11",38,"m",2020-04-06,"issue","inbound","open","App takes a long time to initialize","y",74,"FALSE",NA,NA
"10081","5650",32,"u",2020-02-17,"issue","inbound","closed","Remote Keys get stuck","n",70,"FALSE",NA,NA
"10082","5900",32,"u",2020-01-09,"issue","inbound","closed incomplete","Fan speed varies at on its own","n",72,"FALSE",3,3
"10083","3420",35,"m",2020-01-30,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",76,"FALSE",3,5
"10084","5923",46,"m",2020-01-06,"issue","inbound","open","Factory settings not working","y",79,"FALSE",NA,NA
"10085","5059",36,"f",2020-01-13,"issue","inbound","closed incomplete","Cluttered with popup messages","n",104,"FALSE",NA,NA
"10086","6758",32,"m",2020-02-21,"issue","inbound","closed incomplete","App takes a long time to initialize","n",76,"FALSE",4,4
"10087","7123",23,"f",2020-04-10,"issue","inbound","closed","AC controller sofware missing","n",22,"FALSE",3,5
"10088","1533",26,"f",2020-02-09,"issue","inbound","closed incomplete","Remote Keys get stuck","n",61,"FALSE",NA,NA
"10089","6343",20,"u",2020-01-17,"issue","inbound","closed","Cluttered with popup messages","n",71,"FALSE",3,4
"10090","4733",37,"u",2020-02-20,"issue","inbound","closed","Temperature control not working","n",62,"FALSE",4,4
"10091","6808",32,"f",2020-01-07,"issue","inbound","closed","Unable to operate menu from remote","n",60,"FALSE",NA,NA
"10092","1637",31,"f",2020-01-21,"issue","inbound","closed","AC controller sofware missing","n",76,"FALSE",2,4
"10093","2424",40,"u",2020-02-28,"issue","inbound","closed","Fan speed varies at on its own","n",66,"FALSE",NA,NA
"10094","5292",31,"u",2020-04-09,"issue","inbound","closed","Unable to operate menu from remote","n",59,"FALSE",NA,NA
"10095","7277",32,"m",2020-02-12,"issue","inbound","closed","Unable to connect the App to the device","n",67,"FALSE",3,4
"10096","374",29,"m",2020-01-31,"issue","inbound","closed","Motor noise from the system","n",42,"FALSE",NA,NA
"10097","1442",35,"u",2020-04-20,"issue","inbound","closed","WIFI connectivity breaks","n",19,"FALSE",3,4
"10098","1803",37,"f",2020-02-29,"issue","inbound","closed","Remote Keys get stuck","n",72,"FALSE",NA,NA
"10099","3907",37,"m",2020-04-14,"issue","inbound","open","Motor noise from the system","y",44,"FALSE",2,3
"10100","2187",37,"u",2020-02-25,"issue","inbound","closed","Motor noise from the system","n",80,"FALSE",3,4
"10101","4121",36,"u",2020-01-31,"issue","inbound","closed","Remote Keys get stuck","n",61,"FALSE",3,4
"10102","7057",30,"m",2020-03-24,"issue","inbound","closed","Unable to operate menu from remote","n",8,"FALSE",3,4
"10103","307",32,"f",2020-01-04,"issue","inbound","closed","AC controller sofware missing","n",67,"FALSE",NA,NA
"10104","6353",32,"u",2020-02-19,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",57,"FALSE",4,4
"10105","1164",39,"m",2020-01-20,"issue","inbound","closed","Motor noise from the system","n",28,"FALSE",1,5
"10106","2380",32,"f",2020-03-22,"issue","inbound","closed","Motor noise from the system","n",74,"FALSE",NA,NA
"10107","4535",30,"f",2020-03-17,"issue","inbound","closed","Remote Keys get stuck","n",65,"FALSE",3,4
"10108","2121",32,"f",2020-04-13,"issue","inbound","closed","Cluttered with popup messages","n",70,"FALSE",3,5
"10109","4838",29,"f",2020-01-07,"issue","inbound","closed","Unable to connect the App to the device","n",44,"FALSE",4,4
"10110","3710",40,"m",2020-02-26,"issue","inbound","closed","Motor noise from the system","n",43,"FALSE",3,4
"10111","4347",35,"u",2020-01-20,"issue","inbound","closed","AC controller sofware missing","n",66,"FALSE",2,3
"10112","4207",33,"f",2020-01-27,"issue","inbound","closed","Motor noise from the system","n",59,"FALSE",3,3
"10113","5927",34,"m",2020-02-13,"issue","inbound","closed","Unable to operate menu from remote","n",63,"FALSE",2,4
"10114","5397",34,"m",2020-01-22,"issue","inbound","closed","Motor noise from the system","n",84,"FALSE",3,2
"10115","6141",42,"u",2020-01-21,"issue","inbound","closed","Remote Keys get stuck","n",60,"FALSE",3,4
"10116","2943",39,"u",2020-02-22,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",79,"FALSE",2,4
"10117","6275",33,"f",2020-02-27,"issue","inbound","closed","Unable to connect the App to the device","n",70,"FALSE",5,3
"10118","3145",32,"m",2020-01-05,"issue","inbound","closed","Temperature control not working","n",63,"FALSE",4,4
"10119","6148",39,"u",2020-04-18,"issue","inbound","closed","Unable to operate menu from remote","n",52,"FALSE",4,4
"10120","5736",41,"m",2020-02-26,"issue","inbound","closed incomplete","Reinstalling the app hangs the phone","n",64,"FALSE",3,3
"10121","4496",26,"u",2020-02-14,"issue","inbound","open","Cluttered with popup messages","y",54,"FALSE",3,5
"10122","2409",33,"m",2020-02-18,"issue","inbound","closed","Motor noise from the system","n",58,"FALSE",4,4
"10123","4988",28,"m",2020-01-14,"issue","inbound","closed","AC controller sofware missing","n",70,"FALSE",4,4
"10124","1840",24,"m",2020-01-31,"issue","inbound","closed","Unable to operate menu from remote","n",45,"FALSE",5,4
"10125","6190",35,"m",2020-04-13,"issue","inbound","closed incomplete","Remote Keys get stuck","n",46,"FALSE",3,4
"10126","5001",35,"m",2020-01-01,"issue","inbound","closed incomplete","Factory settings not working","n",56,"FALSE",4,4
"10127","3870",40,"m",2020-04-15,"issue","inbound","closed incomplete","Remote Keys get stuck","n",42,"FALSE",3,5
"10128","7587",28,"m",2020-03-13,"issue","inbound","closed","Unable to operate menu from remote","n",55,"FALSE",NA,NA
"10129","5660",42,"u",2020-04-10,"issue","inbound","closed","Temperature control not working","n",76,"FALSE",NA,NA
"10130","342",40,"m",2020-02-15,"issue","inbound","closed","Unable to operate menu from remote","n",77,"FALSE",4,4
"10131","1193",39,"m",2020-03-04,"issue","inbound","closed","Remote Keys get stuck","n",60,"FALSE",NA,NA
"10132","4835",36,"f",2020-02-04,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",61,"FALSE",3,3
"10133","4627",30,"u",2020-02-14,"issue","inbound","open","AC controller sofware missing","y",96,"FALSE",5,5
"10134","4629",32,"m",2020-03-19,"issue","inbound","closed","App takes a long time to initialize","n",94,"FALSE",NA,NA
"10135","470",40,"f",2020-02-26,"issue","inbound","closed","Remote Keys get stuck","n",56,"FALSE",2,4
"10136","4627",25,"f",2020-02-10,"issue","inbound","closed","Temperature control not working","n",53,"FALSE",3,4
"10137","123",36,"u",2020-02-21,"issue","inbound","closed incomplete","App takes a long time to initialize","n",31,"FALSE",NA,NA
"10138","4783",33,"m",2020-01-11,"issue","inbound","closed","Remote Keys get stuck","n",32,"FALSE",3,3
"10139","649",39,"m",2020-04-01,"issue","inbound","closed","Unable to operate menu from remote","n",60,"FALSE",NA,NA
"10140","4021",33,"f",2020-03-17,"issue","inbound","open","Remote Keys get stuck","y",50,"FALSE",NA,NA
"10141","7616",33,"m",2020-02-25,"issue","inbound","closed","Motor noise from the system","n",79,"FALSE",NA,NA
"10142","720",39,"m",2020-03-04,"issue","inbound","closed incomplete","Motor noise from the system","n",70,"FALSE",3,4
"10143","7202",38,"f",2020-04-13,"issue","inbound","closed","Unable to connect the App to the device","n",21,"FALSE",NA,NA
"10144","2553",36,"f",2020-01-15,"issue","inbound","closed","Factory settings not working","n",67,"FALSE",4,3
"10145","7634",34,"f",2020-02-22,"issue","inbound","closed","AC controller sofware missing","n",71,"FALSE",NA,NA
"10146","1727",34,"u",2020-03-31,"issue","inbound","open","App takes a long time to initialize","y",61,"FALSE",3,4
"10147","5857",36,"m",2020-01-10,"issue","inbound","closed","Forgot mobile app password","n",65,"FALSE",4,4
"10148","7005",40,"m",2020-03-29,"issue","inbound","closed","Remote Keys get stuck","n",79,"FALSE",4,3
"10149","5004",32,"f",2020-01-12,"issue","inbound","open","Temperature control not working","y",66,"FALSE",2,3
"10150","1507",34,"u",2020-03-18,"issue","inbound","closed incomplete","Remote Keys get stuck","n",44,"FALSE",3,4
"10151","3920",32,"f",2020-01-07,"issue","inbound","open","Remote Keys get stuck","y",40,"FALSE",3,4
"10152","2866",32,"f",2020-03-19,"issue","inbound","open","AC controller sofware missing","y",93,"FALSE",NA,NA
"10153","6703",36,"m",2020-02-09,"issue","inbound","closed","Cluttered with popup messages","n",57,"FALSE",2,4
"10154","2133",30,"u",2020-04-19,"issue","inbound","open","Unable to connect the App to the device","y",39,"FALSE",3,4
"10155","3492",35,"f",2020-01-18,"issue","inbound","closed","Motor noise from the system","n",77,"TRUE",NA,NA
"10156","4838",30,"u",2020-03-19,"issue","inbound","closed","Temperature control not working","n",57,"FALSE",3,4
"10157","6037",27,"f",2020-04-13,"issue","inbound","closed","Remote Keys get stuck","n",56,"FALSE",NA,NA
"10158","4293",31,"m",2020-01-03,"issue","inbound","open","Motor noise from the system","y",90,"TRUE",2,4
"10159","3853",33,"f",2020-01-23,"issue","inbound","closed","Unable to operate menu from remote","n",47,"TRUE",2,4
"10160","524",41,"u",2020-03-14,"issue","inbound","open","Remote Keys get stuck","y",74,"FALSE",1,3
"10161","4515",42,"u",2020-02-17,"issue","inbound","closed incomplete","Motor noise from the system","n",71,"FALSE",4,4
"10162","5133",32,"u",2020-01-18,"issue","inbound","closed","Unable to operate menu from remote","n",90,"FALSE",NA,NA
"10163","7631",37,"m",2020-03-07,"issue","inbound","open","Freshner holder stuck","y",35,"FALSE",3,3
"10164","3833",29,"m",2020-03-29,"issue","inbound","open","Motor noise from the system","y",54,"FALSE",4,5
"10165","810",47,"m",2020-02-24,"issue","inbound","closed","Unable to connect the App to the device","n",91,"FALSE",NA,NA
"10166","5970",36,"f",2020-04-16,"issue","inbound","closed","WIFI connectivity breaks","n",67,"FALSE",NA,NA
"10167","1320",38,"u",2020-02-06,"issue","inbound","closed","Unable to connect the App to the device","n",52,"FALSE",2,3
"10168","1415",41,"f",2020-03-15,"issue","inbound","open","Freshner holder stuck","y",70,"FALSE",NA,NA
"10169","1458",43,"m",2020-01-06,"issue","inbound","open","Temperature control not working","y",78,"FALSE",2,3
"10170","3692",30,"u",2020-03-18,"issue","inbound","closed incomplete","Remote Keys get stuck","n",53,"FALSE",3,5
"10171","6261",33,"m",2020-04-19,"issue","inbound","closed","Remote Keys get stuck","n",62,"FALSE",NA,NA
"10172","2915",35,"m",2020-02-18,"issue","inbound","closed","Mobile screen blanks on use of phone","n",52,"FALSE",3,3
"10173","4688",40,"f",2020-03-04,"issue","inbound","closed","AC controller sofware missing","n",44,"FALSE",4,5
"10174","5369",38,"f",2020-02-03,"issue","inbound","closed","Factory settings not working","n",99,"FALSE",NA,NA
"10175","7087",26,"m",2020-01-19,"issue","inbound","closed","Unable to operate menu from remote","n",88,"FALSE",4,4
"10176","697",33,"f",2020-03-19,"issue","inbound","closed","Cluttered with popup messages","n",66,"FALSE",3,5
"10177","5132",42,"u",2020-02-15,"issue","inbound","closed","Unable to connect the App to the device","n",50,"FALSE",NA,NA
"10178","4902",34,"m",2020-04-01,"issue","inbound","closed","Motor noise from the system","n",55,"FALSE",NA,NA
"10179","5703",38,"m",2020-04-18,"issue","inbound","closed","Unable to operate menu from remote","n",50,"FALSE",3,4
"10180","3524",32,"u",2020-03-14,"issue","inbound","closed","Remote Keys get stuck","n",59,"FALSE",4,4
"10181","1091",35,"u",2020-03-15,"issue","inbound","closed","Remote Keys get stuck","n",79,"TRUE",NA,NA
"10182","6841",30,"f",2020-02-23,"issue","inbound","closed","Battery backup does not get fully charged","n",59,"FALSE",NA,NA
"10183","7000",38,"m",2020-04-02,"issue","inbound","closed","Unable to operate menu from remote","n",71,"FALSE",4,3
"10184","2133",30,"u",2020-01-27,"issue","inbound","open","Temperature control not working","y",44,"FALSE",3,3
"10185","3977",30,"f",2020-04-15,"issue","inbound","closed incomplete","Fan speed varies at on its own","n",56,"FALSE",NA,NA
"10186","5409",21,"u",2020-01-22,"issue","inbound","closed","Cluttered with popup messages","n",87,"FALSE",3,5
"10187","4814",43,"m",2020-02-01,"issue","inbound","closed","Unable to operate menu from remote","n",37,"FALSE",NA,NA
"10188","7350",34,"f",2020-02-21,"issue","inbound","closed","Motor noise from the system","n",69,"FALSE",3,4
"10189","2880",22,"m",2020-03-04,"issue","inbound","closed","WIFI connectivity breaks","n",24,"FALSE",2,3
"10190","1751",29,"m",2020-03-10,"issue","inbound","closed","Unable to operate menu from remote","n",51,"FALSE",2,3
"10191","5511",41,"f",2020-03-08,"issue","inbound","closed","Unable to connect the App to the device","n",69,"FALSE",NA,NA
"10192","3140",42,"f",2020-01-18,"issue","inbound","closed","Temperature control not working","n",36,"FALSE",NA,NA
"10193","5631",34,"m",2020-01-19,"issue","inbound","closed","WIFI connectivity breaks","n",72,"FALSE",2,5
"10194","6943",40,"u",2020-03-29,"issue","inbound","closed","Remote Keys get stuck","n",74,"FALSE",NA,NA
"10195","345",40,"f",2020-04-13,"issue","inbound","open","AC controller sofware missing","y",70,"FALSE",2,5
"10196","6483",35,"f",2020-02-12,"issue","inbound","closed","Motor noise from the system","n",50,"FALSE",4,5
"10197","6615",35,"m",2020-01-23,"issue","inbound","closed","power chord does not tightly fit","n",50,"TRUE",4,3
"10198","826",26,"m",2020-02-13,"issue","inbound","closed","App takes a long time to initialize","n",73,"FALSE",5,3
"10199","1873",32,"u",2020-03-19,"issue","inbound","closed","Cluttered with popup messages","n",52,"FALSE",2,4
"10200","2257",36,"f",2020-01-06,"issue","inbound","closed","Unable to connect the App to the device","n",45,"FALSE",4,4
"10201","2809",40,"u",2020-02-06,"issue","inbound","open","WIFI connectivity breaks","y",72,"FALSE",5,3
"10202","3746",27,"m",2020-02-16,"issue","inbound","closed","Unable to operate menu from remote","n",84,"FALSE",1,5
"10203","6957",35,"m",2020-01-29,"issue","inbound","closed","Motor noise from the system","n",67,"FALSE",NA,NA
"10204","1030",38,"f",2020-03-10,"issue","inbound","closed","Unable to connect the App to the device","n",73,"FALSE",3,5
"10205","3859",38,"u",2020-02-22,"issue","inbound","closed","Unable to operate menu from remote","n",65,"TRUE",3,5
"10206","6063",37,"u",2020-04-04,"issue","inbound","closed","WIFI connectivity breaks","n",58,"FALSE",3,5
"10207","3073",28,"f",2020-01-06,"issue","inbound","closed","Factory settings not working","n",67,"FALSE",4,3
"10208","2392",38,"m",2020-02-17,"issue","inbound","closed","Remote Keys get stuck","n",30,"FALSE",3,3
"10209","2462",37,"f",2020-02-14,"issue","inbound","open","Unable to connect the App to the device","y",63,"FALSE",2,3
"10210","6927",33,"f",2020-03-03,"issue","inbound","closed incomplete","Motor noise from the system","n",77,"FALSE",NA,NA
"10211","2847",28,"m",2020-01-01,"issue","inbound","open","Remote Keys get stuck","y",93,"FALSE",NA,NA
"10212","3092",33,"u",2020-01-09,"issue","inbound","closed","Battery does not last full 8 hrs","n",82,"FALSE",3,3
"10213","1019",36,"m",2020-03-14,"issue","inbound","closed","Remote Keys get stuck","n",43,"FALSE",3,5
"10214","7570",32,"u",2020-02-15,"issue","inbound","closed","Motor noise from the system","n",77,"FALSE",2,3
"10215","1489",39,"m",2020-03-17,"issue","inbound","closed","Remote Keys get stuck","n",45,"FALSE",NA,NA
"10216","5009",35,"f",2020-03-27,"issue","inbound","open","Unable to operate menu from remote","y",60,"FALSE",NA,NA
"10217","6037",36,"u",2020-02-24,"issue","inbound","closed incomplete","AC stops abruptly","n",51,"FALSE",NA,NA
"10218","6801",41,"m",2020-01-21,"issue","inbound","open","Remote Keys get stuck","y",85,"FALSE",3,4
"10219","1686",37,"f",2020-01-29,"issue","inbound","closed","WIFI connectivity breaks","n",56,"FALSE",NA,NA
"10220","3070",38,"u",2020-02-08,"issue","inbound","closed","AC stops abruptly","n",61,"FALSE",NA,NA
"10221","4155",30,"m",2020-01-23,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",72,"FALSE",NA,NA
"10222","2791",26,"f",2020-02-22,"issue","inbound","closed","AC remote does not  work","n",67,"FALSE",3,4
"10223","1481",30,"u",2020-01-11,"issue","inbound","closed","Temperature control not working","n",77,"FALSE",4,5
"10224","2685",32,"u",2020-02-26,"issue","inbound","open","AC controller sofware missing","y",71,"FALSE",NA,NA
"10225","6339",34,"f",2020-04-15,"issue","inbound","closed","Unable to connect the App to the device","n",84,"FALSE",NA,NA
"10226","7532",36,"f",2020-03-30,"issue","inbound","open","Forgot mobile app password","y",75,"FALSE",NA,NA
"10227","3272",29,"u",2020-01-14,"issue","inbound","closed","Temperature control not working","n",49,"FALSE",3,3
"10228","5078",32,"m",2020-03-11,"issue","inbound","closed","Cluttered with popup messages","n",105,"FALSE",NA,NA
"10229","7640",31,"u",2020-04-04,"issue","inbound","closed","Freshner holder stuck","n",83,"FALSE",NA,NA
"10230","1134",35,"m",2020-03-03,"issue","inbound","closed","Unable to operate menu from remote","n",42,"FALSE",NA,NA
"10231","1064",29,"u",2020-03-10,"issue","inbound","closed","Cluttered with popup messages","n",78,"FALSE",NA,NA
"10232","4836",34,"u",2020-02-10,"issue","inbound","open","Unable to operate menu from remote","y",25,"FALSE",NA,NA
"10233","5236",36,"u",2020-01-18,"issue","inbound","closed","Motor noise from the system","n",19,"FALSE",3,4
"10234","2758",29,"u",2020-04-19,"issue","inbound","closed","Unable to connect the App to the device","n",91,"FALSE",3,4
"10235","2604",30,"u",2020-01-28,"issue","inbound","closed","Freshner holder stuck","n",81,"FALSE",NA,NA
"10236","755",35,"f",2020-01-04,"issue","inbound","closed incomplete","Motor noise from the system","n",99,"FALSE",NA,NA
"10237","2057",32,"u",2020-03-06,"issue","inbound","closed","Unable to connect the App to the device","n",45,"FALSE",NA,NA
"10238","1763",32,"u",2020-04-05,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",70,"FALSE",3,3
"10239","6034",28,"m",2020-04-17,"issue","inbound","closed","Motor noise from the system","n",73,"FALSE",NA,NA
"10240","5146",36,"m",2020-02-20,"issue","inbound","closed","Unable to operate menu from remote","n",39,"FALSE",2,4
"10241","7460",28,"u",2020-03-22,"issue","inbound","closed","Battery backup does not get fully charged","n",51,"FALSE",3,4
"10242","3707",30,"m",2020-03-20,"issue","inbound","closed","Unable to connect the App to the device","n",53,"FALSE",NA,NA
"10243","4225",30,"f",2020-03-02,"issue","inbound","closed incomplete","Motor noise from the system","n",96,"FALSE",2,4
"10244","2475",41,"f",2020-02-14,"issue","inbound","closed incomplete","Cluttered with popup messages","n",66,"FALSE",3,4
"10245","2075",39,"u",2020-01-31,"issue","inbound","closed","Motor noise from the system","n",58,"FALSE",2,3
"10246","750",30,"u",2020-01-07,"issue","inbound","closed","Freshner holder stuck","n",46,"FALSE",NA,NA
"10247","6596",30,"m",2020-01-24,"issue","inbound","closed","AC controller sofware missing","n",50,"FALSE",3,4
"10248","637",41,"u",2020-01-06,"issue","inbound","closed","Motor noise from the system","n",39,"FALSE",3,4
"10249","7453",34,"u",2020-02-01,"issue","inbound","closed incomplete","Mobile screen blanks on use of phone","n",53,"FALSE",NA,NA
"10250","562",41,"m",2020-03-13,"issue","inbound","closed","Unable to operate menu from remote","n",66,"TRUE",3,4
"10251","6178",37,"m",2020-01-13,"issue","inbound","closed","WIFI connectivity breaks","n",33,"FALSE",NA,NA
"10252","6323",35,"m",2020-02-21,"issue","inbound","closed","Unable to connect the App to the device","n",69,"FALSE",3,4
"10253","6310",34,"u",2020-01-19,"issue","inbound","closed","Cluttered with popup messages","n",65,"FALSE",4,5
"10254","5887",34,"m",2020-03-10,"issue","inbound","closed","Cluttered with popup messages","n",63,"FALSE",4,4
"10255","5679",26,"u",2020-01-12,"issue","inbound","closed incomplete","Cluttered with popup messages","n",86,"FALSE",5,5
"10256","6619",31,"m",2020-03-27,"issue","inbound","closed","Temperature control not working","n",52,"FALSE",3,3
"10257","1599",33,"f",2020-03-20,"issue","inbound","closed","Motor noise from the system","n",52,"FALSE",3,4
"10258","3576",35,"f",2020-02-15,"issue","inbound","closed","Forgot mobile app password","n",51,"FALSE",3,4
"10259","2779",37,"u",2020-04-16,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",55,"FALSE",3,4
"10260","4526",32,"f",2020-02-02,"issue","inbound","closed incomplete","Unable to operate menu from remote","n",60,"FALSE",4,4
"10261","2519",35,"u",2020-04-12,"issue","inbound","closed","Freshner holder stuck","n",75,"FALSE",2,5
"10262","3108",37,"m",2020-01-14,"issue","inbound","closed","Fan speed varies at on its own","n",88,"FALSE",1,2
